"X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time"
"ANNEALING","true",0,5457,1000,0,"RobinsonFouldsMetric",0.367299175416521,"sim-1121221206.msf",6371694
"ANNEALING","true",0,5457,1000,0,"KuhnerFelsenstein",0.00468551508469963,"sim-1121221206.msf",6371694
"ANNEALING","false",0,5457,1000,0,"ConsensusLogLL",-28051.1317204522,"sim-1121221206.msf",6363034
"ANNEALING","false",0,5457,1000,0,"BestSampledLogLL",-28062.7284428221,"sim-1121221206.msf",6363034
"ANNEALING","false",0,5457,1000,0,"PartitionMetric",0,"sim-1121221206.msf",6363034
"ANNEALING","false",0,5457,1000,0,"RobinsonFouldsMetric",0.444877885651942,"sim-1121221206.msf",6363034
"ANNEALING","false",0,5457,1000,0,"KuhnerFelsenstein",0.0075031631776333,"sim-1121221206.msf",6363034
"ANNEALING","true",0,5492,1000,1,"ConsensusLogLL",-28046.9366927234,"sim-1121221206.msf",6412394
"ANNEALING","true",0,5492,1000,1,"BestSampledLogLL",-28063.6515122751,"sim-1121221206.msf",6412394
"ANNEALING","true",0,5492,1000,1,"PartitionMetric",0,"sim-1121221206.msf",6412394
"ANNEALING","true",0,5492,1000,1,"RobinsonFouldsMetric",0.38167370119381,"sim-1121221206.msf",6412394
"ANNEALING","true",0,5492,1000,1,"KuhnerFelsenstein",0.00527945175689359,"sim-1121221206.msf",6412394
"ANNEALING","false",0,5492,1000,1,"ConsensusLogLL",-28047.1512793562,"sim-1121221206.msf",6403951
"ANNEALING","false",0,5492,1000,1,"BestSampledLogLL",-28062.4368901692,"sim-1121221206.msf",6403951
"ANNEALING","false",0,5492,1000,1,"PartitionMetric",0,"sim-1121221206.msf",6403951
"ANNEALING","false",0,5492,1000,1,"RobinsonFouldsMetric",0.355425877420549,"sim-1121221206.msf",6403951
"ANNEALING","false",0,5492,1000,1,"KuhnerFelsenstein",0.00395106275447504,"sim-1121221206.msf",6403951
"ANNEALING","true",0,5491,1000,2,"ConsensusLogLL",-28046.2724930757,"sim-1121221206.msf",6442648
"ANNEALING","true",0,5491,1000,2,"BestSampledLogLL",-28064.2032289635,"sim-1121221206.msf",6442648
"ANNEALING","true",0,5491,1000,2,"PartitionMetric",0,"sim-1121221206.msf",6442648
"ANNEALING","true",0,5491,1000,2,"RobinsonFouldsMetric",0.387657975016416,"sim-1121221206.msf",6442648
"ANNEALING","true",0,5491,1000,2,"KuhnerFelsenstein",0.00562435998702423,"sim-1121221206.msf",6442648
"ANNEALING","false",0,5491,1000,2,"ConsensusLogLL",-28046.5743904505,"sim-1121221206.msf",6442770
"ANNEALING","false",0,5491,1000,2,"BestSampledLogLL",-28063.3532816064,"sim-1121221206.msf",6442770
"ANNEALING","false",0,5491,1000,2,"PartitionMetric",0,"sim-1121221206.msf",6442770
"ANNEALING","false",0,5491,1000,2,"RobinsonFouldsMetric",0.383389748443533,"sim-1121221206.msf",6442770
"ANNEALING","false",0,5491,1000,2,"KuhnerFelsenstein",0.00551942664914799,"sim-1121221206.msf",6442770
"ANNEALING","true",0,5494,1000,3,"ConsensusLogLL",-28046.5789351509,"sim-1121221206.msf",6441509
"ANNEALING","true",0,5494,1000,3,"BestSampledLogLL",-28064.7279555879,"sim-1121221206.msf",6441509
"ANNEALING","true",0,5494,1000,3,"PartitionMetric",0,"sim-1121221206.msf",6441509
"ANNEALING","true",0,5494,1000,3,"RobinsonFouldsMetric",0.391204506011585,"sim-1121221206.msf",6441509
"ANNEALING","true",0,5494,1000,3,"KuhnerFelsenstein",0.00532421930991376,"sim-1121221206.msf",6441509
"ANNEALING","false",0,5494,1000,3,"ConsensusLogLL",-28047.949510337,"sim-1121221206.msf",6435038
"ANNEALING","false",0,5494,1000,3,"BestSampledLogLL",-28061.6959400317,"sim-1121221206.msf",6435038
"ANNEALING","false",0,5494,1000,3,"PartitionMetric",0,"sim-1121221206.msf",6435038
"ANNEALING","false",0,5494,1000,3,"RobinsonFouldsMetric",0.418982819404819,"sim-1121221206.msf",6435038
"ANNEALING","false",0,5494,1000,3,"KuhnerFelsenstein",0.00606581797186248,"sim-1121221206.msf",6435038
"ANNEALING","true",0,5455,1000,0,"ConsensusLogLL",-28046.6328335134,"sim-1121221206.msf",6260716
"ANNEALING","true",0,5455,1000,0,"BestSampledLogLL",-28061.6652074701,"sim-1121221206.msf",6260716
"ANNEALING","true",0,5455,1000,0,"PartitionMetric",0,"sim-1121221206.msf",6260716
"ANNEALING","true",0,5455,1000,0,"RobinsonFouldsMetric",0.397084085557112,"sim-1121221206.msf",6260716
"ANNEALING","true",0,5455,1000,0,"KuhnerFelsenstein",0.00495361026846947,"sim-1121221206.msf",6260716
"ANNEALING","false",0,5455,1000,0,"ConsensusLogLL",-28047.1248154942,"sim-1121221206.msf",6199164
"ANNEALING","false",0,5455,1000,0,"BestSampledLogLL",-28066.7927753397,"sim-1121221206.msf",6199164
"ANNEALING","false",0,5455,1000,0,"PartitionMetric",0,"sim-1121221206.msf",6199164
"ANNEALING","false",0,5455,1000,0,"RobinsonFouldsMetric",0.320288692266908,"sim-1121221206.msf",6199164
"ANNEALING","false",0,5455,1000,0,"KuhnerFelsenstein",0.00319608395349813,"sim-1121221206.msf",6199164
